DoryGENE,EupGENE
Dopeav2109775m,cluster_164
Dopeav2135887m,cluster_22702
Dopeav2052476m,cluster_6813
Dopeav2006639m,cluster_28407
Dopeav2063861m,cluster_5376
Dopeav2126458m,cluster_3856
Dopeav2093849m,cluster_10155
Dopeav2042768m,cluster_7289
Dopeav2074143m,cluster_26556
Dopeav2033288m,cluster_15743
Dopeav2051576m,cluster_26403
Dopeav2099165m,cluster_11339
Dopeav2040356m,cluster_1233
Dopeav2134436m,cluster_8606
Dopeav2030491m,cluster_9934
Dopeav2115817m,cluster_22644
Dopeav2079431m,cluster_14467
Dopeav2067310m,cluster_27938
Dopeav2020074m,cluster_11880
Dopeav2105378m,cluster_2828
Dopeav2005676m,cluster_5447
Dopeav2094164m,cluster_23263
Dopeav2112898m,cluster_8741
Dopeav2032158m,cluster_5712
Dopeav2007018m,cluster_2839
Dopeav2106057m,cluster_4478
Dopeav2065290m,cluster_11410
Dopeav2033311m,cluster_20199
Dopeav2064606m,cluster_13719
Dopeav2050416m,cluster_4852
Dopeav2104774m,cluster_5470
Dopeav2004917m,cluster_5724
Dopeav2119855m,cluster_4354
Dopeav2063669m,cluster_7677
Dopeav2097379m,cluster_8383
Dopeav2137023m,cluster_4233
Dopeav2061647m,cluster_24678
Dopeav2134770m,cluster_21457
Dopeav2047952m,cluster_7630
Dopeav2097518m,cluster_20561
Dopeav2030249m,cluster_6542
Dopeav2063139m,cluster_6069
Dopeav2006582m,cluster_1684
Dopeav2115710m,cluster_28855
Dopeav2111492m,cluster_1044
Dopeav2090582m,cluster_25427
Dopeav2006888m,cluster_10918
Dopeav2004686m,cluster_18193
Dopeav2084816m,cluster_9336
Dopeav2102719m,cluster_1380
Dopeav2021854m,cluster_15510
Dopeav2131500m,cluster_27883
Dopeav2094044m,cluster_13856
Dopeav2023683m,cluster_6834
Dopeav2107024m,cluster_13735
Dopeav2065063m,cluster_16570
Dopeav2071090m,cluster_1324
Dopeav2113059m,cluster_12606
Dopeav2065140m,cluster_9703
Dopeav2134773m,cluster_5544
Dopeav2118288m,cluster_24716
Dopeav2007434m,cluster_22977
Dopeav2057144m,cluster_13460
Dopeav2026270m,cluster_25465
Dopeav2128962m,cluster_20512
Dopeav2055798m,cluster_9102
Dopeav2119828m,cluster_13790
Dopeav2077232m,cluster_25096
Dopeav2048170m,cluster_1681
Dopeav2073724m,cluster_4196
Dopeav2128894m,cluster_17979
Dopeav2132028m,cluster_2705
Dopeav2092334m,cluster_596
Dopeav2005997m,cluster_7523
Dopeav2052813m,cluster_14161
Dopeav2094581m,cluster_6988
Dopeav2002201m,cluster_7537
Dopeav2083148m,cluster_10553
Dopeav2094109m,cluster_19433
Dopeav2019148m,cluster_12713
Dopeav2128047m,cluster_25928
Dopeav2052429m,cluster_18205
Dopeav2039935m,cluster_3304
Dopeav2070995m,cluster_3096
Dopeav2105456m,cluster_4704
Dopeav2013613m,cluster_15619
Dopeav2064210m,cluster_26993
Dopeav2082807m,cluster_1645
Dopeav2031538m,cluster_17946
Dopeav2126376m,cluster_4135
Dopeav2071367m,cluster_14047
Dopeav2088130m,cluster_28475
Dopeav2052810m,cluster_6165
Dopeav2055517m,cluster_23724
Dopeav2100594m,cluster_616
Dopeav2097614m,cluster_2892
Dopeav2070916m,cluster_10784
Dopeav2028177m,cluster_23127
Dopeav2002386m,cluster_22424
Dopeav2111244m,cluster_9991
Dopeav2000727m,cluster_17222
Dopeav2095792m,cluster_1072
Dopeav2056166m,cluster_14285
Dopeav2056224m,cluster_24788
Dopeav2053727m,cluster_27537
Dopeav2083298m,cluster_7374
Dopeav2129912m,cluster_11665
Dopeav2067889m,cluster_9971
Dopeav2056636m,cluster_10933
Dopeav2069724m,cluster_28843
Dopeav2074698m,cluster_3038
Dopeav2129098m,cluster_7844
Dopeav2056177m,cluster_28148
Dopeav2001853m,cluster_28180
Dopeav2006711m,cluster_6735
Dopeav2080014m,cluster_3222
Dopeav2096111m,cluster_10042
Dopeav2087466m,cluster_22417
Dopeav2074540m,cluster_26377
Dopeav2040259m,cluster_7648
Dopeav2065244m,cluster_4043
Dopeav2010975m,cluster_9965
Dopeav2014282m,cluster_16249
Dopeav2061833m,cluster_3169
Dopeav2113577m,cluster_21296
Dopeav2101846m,cluster_10467
Dopeav2135555m,cluster_21361
Dopeav2105623m,cluster_1540
Dopeav2076366m,cluster_10334
Dopeav2079116m,cluster_7154
Dopeav2128050m,cluster_24250
Dopeav2037067m,cluster_3592
Dopeav2084102m,cluster_10970
Dopeav2001847m,cluster_3359
Dopeav2064412m,cluster_8455
Dopeav2071226m,cluster_8111
Dopeav2020455m,cluster_14865
Dopeav2079682m,cluster_27764
Dopeav2020995m,cluster_8577
Dopeav2134978m,cluster_9192
Dopeav2084839m,cluster_14326
Dopeav2006608m,cluster_9296
Dopeav2016437m,cluster_3493
Dopeav2054910m,cluster_12137
Dopeav2011549m,cluster_8172
Dopeav2062563m,cluster_6887
Dopeav2049084m,cluster_7608
Dopeav2005443m,cluster_11906
Dopeav2013747m,cluster_8805
Dopeav2129530m,cluster_13555
Dopeav2028374m,cluster_7034
Dopeav2061830m,cluster_4593
Dopeav2126652m,cluster_24957
Dopeav2082665m,cluster_3374
Dopeav2135624m,cluster_8475
Dopeav2100413m,cluster_21036
Dopeav2074543m,cluster_219
Dopeav2114425m,cluster_512
Dopeav2100829m,cluster_20183
Dopeav2114138m,cluster_12376
Dopeav2013925m,cluster_3337
Dopeav2130675m,cluster_5645
Dopeav2081072m,cluster_11625
Dopeav2126044m,cluster_17478
Dopeav2015631m,cluster_11444
Dopeav2009722m,cluster_12197
Dopeav2042068m,cluster_18438
Dopeav2042814m,cluster_2976
Dopeav2049255m,cluster_13266
Dopeav2066924m,cluster_17202
Dopeav2040680m,cluster_16114
Dopeav2072158m,cluster_1952
Dopeav2029328m,cluster_25889
Dopeav2031263m,cluster_10757
Dopeav2055990m,cluster_18228
Dopeav2049541m,cluster_898
Dopeav2072868m,cluster_23637
Dopeav2005513m,cluster_19434
Dopeav2077344m,cluster_13731
Dopeav2056619m,cluster_1927
Dopeav2092685m,cluster_11159
Dopeav2136921m,cluster_7047
Dopeav2106163m,cluster_13469
Dopeav2094367m,cluster_2217
Dopeav2087420m,cluster_5248
Dopeav2053770m,cluster_17881
Dopeav2037085m,cluster_5778
Dopeav2126109m,cluster_28652
Dopeav2123554m,cluster_15367
Dopeav2052275m,cluster_832
Dopeav2127215m,cluster_2247
Dopeav2084280m,cluster_23638
Dopeav2030916m,cluster_13396
Dopeav2035062m,cluster_20740
Dopeav2127827m,cluster_14024
Dopeav2021905m,cluster_16106
Dopeav2070939m,cluster_15028
Dopeav2013585m,cluster_5587
Dopeav2053773m,cluster_17879
Dopeav2126538m,cluster_12890
Dopeav2064114m,cluster_15359
Dopeav2045230m,cluster_9215
Dopeav2000773m,cluster_3278
Dopeav2082687m,cluster_9199
Dopeav2084659m,cluster_19294
Dopeav2042752m,cluster_21
Dopeav2095906m,cluster_17819
Dopeav2130544m,cluster_354
Dopeav2093759m,cluster_24669
Dopeav2082455m,cluster_7683
Dopeav2091698m,cluster_7735
Dopeav2067775m,cluster_11211
Dopeav2056123m,cluster_6407
Dopeav2049228m,cluster_4340
Dopeav2008373m,cluster_13313
Dopeav2064542m,cluster_23201
Dopeav2081555m,cluster_17308
Dopeav2131366m,cluster_2370
Dopeav2005805m,cluster_27446
Dopeav2016621m,cluster_9211
Dopeav2078641m,cluster_10508
Dopeav2114998m,cluster_6731
Dopeav2130686m,cluster_3358
Dopeav2067568m,cluster_14985
Dopeav2028123m,cluster_12558
Dopeav2073941m,cluster_15156
Dopeav2118515m,cluster_6298
Dopeav2097032m,cluster_6658
Dopeav2122696m,cluster_14815
Dopeav2035210m,cluster_4707
Dopeav2084036m,cluster_1312
Dopeav2012677m,cluster_22734
Dopeav2124820m,cluster_8120
Dopeav2090484m,cluster_14913
Dopeav2029516m,cluster_6536
Dopeav2111726m,cluster_9874
Dopeav2003077m,cluster_11069
Dopeav2110569m,cluster_3998
Dopeav2100876m,cluster_8824
Dopeav2061792m,cluster_14045
Dopeav2056746m,cluster_7999
Dopeav2135499m,cluster_8971
Dopeav2061817m,cluster_6406
Dopeav2081316m,cluster_19488
Dopeav2040231m,cluster_19368
Dopeav2101049m,cluster_5839
Dopeav2074157m,cluster_3111
Dopeav2073196m,cluster_847
Dopeav2018658m,cluster_8332
Dopeav2022305m,cluster_28380
Dopeav2075542m,cluster_4577
Dopeav2092113m,cluster_13496
Dopeav2026099m,cluster_15729
Dopeav2114260m,cluster_27868
Dopeav2050827m,cluster_4358
Dopeav2022558m,cluster_9483
Dopeav2022834m,cluster_26813
Dopeav2037550m,cluster_8341
Dopeav2073115m,cluster_7398
Dopeav2104535m,cluster_25506
Dopeav2124823m,cluster_9050
Dopeav2052105m,cluster_6403
Dopeav2086848m,cluster_914
Dopeav2060119m,cluster_16259
Dopeav2091779m,cluster_13492
Dopeav2084646m,cluster_27615
Dopeav2088533m,cluster_14763
Dopeav2083768m,cluster_6025
Dopeav2083842m,cluster_9657
Dopeav2057038m,cluster_110
Dopeav2058099m,cluster_1000
Dopeav2132966m,cluster_12892
Dopeav2047594m,cluster_7946
Dopeav2006484m,cluster_2641
Dopeav2134396m,cluster_14870
Dopeav2110749m,cluster_12190
Dopeav2079391m,cluster_5203
Dopeav2101639m,cluster_5291
Dopeav2090200m,cluster_23028
Dopeav2069941m,cluster_443
Dopeav2118724m,cluster_10306
Dopeav2118596m,cluster_2595
Dopeav2090307m,cluster_16485
Dopeav2115013m,cluster_7239
Dopeav2066907m,cluster_18822
Dopeav2009208m,cluster_562
Dopeav2018625m,cluster_26898
Dopeav2057917m,cluster_22958
Dopeav2112821m,cluster_12337
Dopeav2045681m,cluster_5213
Dopeav2129234m,cluster_21362
Dopeav2069231m,cluster_12204
Dopeav2084924m,cluster_14413
Dopeav2098707m,cluster_26647
Dopeav2135607m,cluster_16891
Dopeav2104074m,cluster_7002
Dopeav2131103m,cluster_1139
Dopeav2015469m,cluster_119
Dopeav2015907m,cluster_3273
Dopeav2058204m,cluster_7629
Dopeav2074244m,cluster_23849
Dopeav2126790m,cluster_5449
Dopeav2001560m,cluster_4479
Dopeav2043824m,cluster_15323
Dopeav2020908m,cluster_2577
Dopeav2105084m,cluster_6689
Dopeav2132474m,cluster_23410
Dopeav2133689m,cluster_17623
Dopeav2039488m,cluster_13184
Dopeav2107724m,cluster_13116
Dopeav2040196m,cluster_13504
Dopeav2012915m,cluster_25191
Dopeav2091332m,cluster_11394
Dopeav2109889m,cluster_3817
Dopeav2084631m,cluster_210
Dopeav2094329m,cluster_22641
Dopeav2064953m,cluster_19556
Dopeav2090182m,cluster_7995
Dopeav2093731m,cluster_1065
Dopeav2078210m,cluster_1642
Dopeav2030640m,cluster_1630
Dopeav2090552m,cluster_388
Dopeav2028412m,cluster_14228
Dopeav2105614m,cluster_1888
Dopeav2057016m,cluster_6946
Dopeav2035983m,cluster_11331
Dopeav2055678m,cluster_10887
Dopeav2021884m,cluster_2951
Dopeav2135610m,cluster_8622
Dopeav2054272m,cluster_540
Dopeav2124693m,cluster_5579
Dopeav2023653m,cluster_25841
Dopeav2094116m,cluster_3392
Dopeav2094245m,cluster_26347
Dopeav2057900m,cluster_4706
Dopeav2015913m,cluster_4979
Dopeav2031278m,cluster_11470
Dopeav2097291m,cluster_1443
Dopeav2104964m,cluster_16666
Dopeav2043964m,cluster_12844
Dopeav2042073m,cluster_780
Dopeav2090310m,cluster_11650
Dopeav2091970m,cluster_19249
Dopeav2114391m,cluster_897
Dopeav2129320m,cluster_9138
Dopeav2080188m,cluster_4713
Dopeav2132254m,cluster_27881
Dopeav2122147m,cluster_1440
Dopeav2106603m,cluster_3088
Dopeav2104598m,cluster_5938
Dopeav2117345m,cluster_11500
Dopeav2134205m,cluster_20629
Dopeav2038848m,cluster_27415
Dopeav2000034m,cluster_22493
Dopeav2038762m,cluster_15624
Dopeav2090313m,cluster_26171
Dopeav2082362m,cluster_9659
Dopeav2070909m,cluster_11725
Dopeav2016699m,cluster_2307
Dopeav2031682m,cluster_13454
Dopeav2074122m,cluster_14984
Dopeav2030362m,cluster_17638
Dopeav2126139m,cluster_4585
Dopeav2006552m,cluster_380
Dopeav2013351m,cluster_3135
Dopeav2071355m,cluster_1907
Dopeav2042704m,cluster_5824
Dopeav2109749m,cluster_976
Dopeav2109608m,cluster_26675
Dopeav2106145m,cluster_12810
Dopeav2084937m,cluster_22526
Dopeav2041002m,cluster_9932
Dopeav2029634m,cluster_17066
Dopeav2031551m,cluster_15593
Dopeav2042549m,cluster_5882
Dopeav2128128m,cluster_24845
Dopeav2019027m,cluster_10114
Dopeav2003409m,cluster_13958
Dopeav2062415m,cluster_14924
Dopeav2083027m,cluster_6042
Dopeav2064759m,cluster_7466
Dopeav2035207m,cluster_18384
Dopeav2012642m,cluster_569
Dopeav2024973m,cluster_28506
Dopeav2088099m,cluster_18595
Dopeav2067573m,cluster_14304
Dopeav2120372m,cluster_17959
Dopeav2059050m,cluster_8336
Dopeav2068726m,cluster_18719
Dopeav2124205m,cluster_4267
Dopeav2120420m,cluster_11733
Dopeav2012360m,cluster_6001
Dopeav2074587m,cluster_3623
Dopeav2103728m,cluster_18054
Dopeav2127101m,cluster_8900
Dopeav2116406m,cluster_3351
Dopeav2005655m,cluster_25683
Dopeav2011814m,cluster_7248
Dopeav2064123m,cluster_12546
Dopeav2106178m,cluster_11189
Dopeav2071328m,cluster_23823
Dopeav2117449m,cluster_18381
Dopeav2005369m,cluster_19822
Dopeav2096575m,cluster_16252
Dopeav2132297m,cluster_23282
Dopeav2068212m,cluster_9598
Dopeav2033289m,cluster_5934
Dopeav2000926m,cluster_6045
Dopeav2130739m,cluster_2639
Dopeav2093848m,cluster_18672
Dopeav2062674m,cluster_29045
Dopeav2089783m,cluster_8430
Dopeav2028114m,cluster_3978
Dopeav2031884m,cluster_16253
Dopeav2039109m,cluster_6294
Dopeav2100891m,cluster_5064
Dopeav2086746m,cluster_10248
Dopeav2106295m,cluster_11519
Dopeav2011298m,cluster_18889
Dopeav2021195m,cluster_12001
Dopeav2038058m,cluster_7107
Dopeav2053548m,cluster_6844
Dopeav2093089m,cluster_10840
Dopeav2089887m,cluster_17991
Dopeav2114682m,cluster_19505
Dopeav2052455m,cluster_15813
Dopeav2032335m,cluster_18806
Dopeav2115288m,cluster_7020
Dopeav2127632m,cluster_5078
Dopeav2048775m,cluster_7893
Dopeav2114116m,cluster_2323
Dopeav2120611m,cluster_10127
Dopeav2106336m,cluster_11160
Dopeav2061707m,cluster_1523
Dopeav2063668m,cluster_13812
Dopeav2110552m,cluster_10751
Dopeav2006337m,cluster_5038
Dopeav2100904m,cluster_21783
Dopeav2134186m,cluster_13537
Dopeav2054719m,cluster_14947
Dopeav2038953m,cluster_4229
Dopeav2035972m,cluster_1413
Dopeav2011205m,cluster_4231
Dopeav2067274m,cluster_6576
Dopeav2099885m,cluster_19765
Dopeav2069201m,cluster_10260
Dopeav2094670m,cluster_8156
Dopeav2127042m,cluster_11840
Dopeav2079138m,cluster_17691
Dopeav2109987m,cluster_21600
Dopeav2114278m,cluster_22922
Dopeav2126151m,cluster_25723
Dopeav2090337m,cluster_1670
Dopeav2048748m,cluster_17726
Dopeav2027966m,cluster_3523
Dopeav2064566m,cluster_26626
Dopeav2031673m,cluster_7977
Dopeav2019004m,cluster_12076
Dopeav2073479m,cluster_9670
Dopeav2051236m,cluster_7863
Dopeav2022439m,cluster_4380
Dopeav2077580m,cluster_25651
Dopeav2005507m,cluster_7828
Dopeav2019770m,cluster_19610
Dopeav2058252m,cluster_7306
Dopeav2058447m,cluster_27301
Dopeav2052665m,cluster_26285
Dopeav2060812m,cluster_26275
Dopeav2053979m,cluster_26794
Dopeav2113114m,cluster_17851
Dopeav2000979m,cluster_13027
Dopeav2004649m,cluster_6215
Dopeav2008192m,cluster_1199
Dopeav2135857m,cluster_1701
Dopeav2040479m,cluster_8280
Dopeav2104810m,cluster_24537
Dopeav2029401m,cluster_14068
Dopeav2019149m,cluster_3761
Dopeav2056950m,cluster_13594
Dopeav2060797m,cluster_5987
Dopeav2106341m,cluster_17473
Dopeav2135421m,cluster_23218
Dopeav2073348m,cluster_23999
Dopeav2066247m,cluster_17004
Dopeav2070730m,cluster_3505
Dopeav2101454m,cluster_24368
Dopeav2100407m,cluster_9822
Dopeav2037966m,cluster_2987
Dopeav2005327m,cluster_16319
Dopeav2008821m,cluster_96
Dopeav2115874m,cluster_23318
Dopeav2006392m,cluster_5396
Dopeav2121660m,cluster_21978
Dopeav2055377m,cluster_15216
Dopeav2129269m,cluster_23275
Dopeav2093950m,cluster_24670
Dopeav2048957m,cluster_24398
Dopeav2022335m,cluster_503
Dopeav2074384m,cluster_16510
Dopeav2127305m,cluster_21040
Dopeav2134148m,cluster_1474
Dopeav2013128m,cluster_12437
Dopeav2073375m,cluster_6233
Dopeav2084910m,cluster_23510
Dopeav2051822m,cluster_2599
Dopeav2065745m,cluster_5622
Dopeav2018473m,cluster_3183
Dopeav2107289m,cluster_21286
Dopeav2060518m,cluster_15728
Dopeav2129099m,cluster_11449
Dopeav2116221m,cluster_278
Dopeav2067888m,cluster_18729
Dopeav2085871m,cluster_5950
Dopeav2012448m,cluster_21024
Dopeav2032684m,cluster_11564
Dopeav2037580m,cluster_78
Dopeav2063279m,cluster_25921
Dopeav2044878m,cluster_28218
Dopeav2002680m,cluster_1796
Dopeav2000814m,cluster_14914
Dopeav2064207m,cluster_6415
Dopeav2081053m,cluster_1229
Dopeav2017805m,cluster_4470
Dopeav2134406m,cluster_10473
Dopeav2028725m,cluster_4595
Dopeav2118092m,cluster_23530
Dopeav2093142m,cluster_15143
Dopeav2095596m,cluster_15473
Dopeav2003742m,cluster_20578
Dopeav2131447m,cluster_29080
Dopeav2015253m,cluster_14932
Dopeav2045831m,cluster_9848
Dopeav2047565m,cluster_1704
Dopeav2099397m,cluster_26483
Dopeav2083727m,cluster_2465
Dopeav2006609m,cluster_7949
Dopeav2023348m,cluster_12635
Dopeav2035120m,cluster_4017
Dopeav2061024m,cluster_3067
Dopeav2057051m,cluster_1755
Dopeav2132914m,cluster_4643
Dopeav2090609m,cluster_27922
Dopeav2133839m,cluster_11579
Dopeav2107037m,cluster_13152
Dopeav2095515m,cluster_12956
Dopeav2045888m,cluster_25790
Dopeav2104286m,cluster_5810
Dopeav2077474m,cluster_5219
Dopeav2056142m,cluster_19714
Dopeav2091969m,cluster_14408
Dopeav2036005m,cluster_1464
Dopeav2024904m,cluster_9661
Dopeav2100045m,cluster_4753
Dopeav2132767m,cluster_12993
Dopeav2094151m,cluster_23266
Dopeav2082429m,cluster_11165
Dopeav2029329m,cluster_14907
Dopeav2103572m,cluster_10780
Dopeav2104938m,cluster_13100
Dopeav2084625m,cluster_10745
Dopeav2106319m,cluster_20606
Dopeav2112465m,cluster_20307
Dopeav2089083m,cluster_5533
Dopeav2043938m,cluster_2785
Dopeav2129103m,cluster_14847
Dopeav2046457m,cluster_8684
Dopeav2000612m,cluster_10072
Dopeav2046242m,cluster_25828
Dopeav2104248m,cluster_27285
Dopeav2122776m,cluster_8602
Dopeav2005373m,cluster_19825
Dopeav2082733m,cluster_8836
Dopeav2043248m,cluster_24290
Dopeav2076234m,cluster_10172
Dopeav2039744m,cluster_7180
Dopeav2055472m,cluster_677
Dopeav2038333m,cluster_8239
Dopeav2084597m,cluster_20806
Dopeav2116205m,cluster_15157
Dopeav2122914m,cluster_4252
Dopeav2006664m,cluster_16086
Dopeav2112796m,cluster_11542
Dopeav2031431m,cluster_11192
Dopeav2004016m,cluster_8299
Dopeav2083082m,cluster_8323
Dopeav2104275m,cluster_27281
Dopeav2005370m,cluster_8839
Dopeav2000734m,cluster_11864
Dopeav2128624m,cluster_26079
Dopeav2121252m,cluster_21690
Dopeav2075031m,cluster_3117
Dopeav2087294m,cluster_5059
Dopeav2031861m,cluster_19443
Dopeav2031516m,cluster_6462
Dopeav2030730m,cluster_29136
Dopeav2122547m,cluster_17749
Dopeav2129678m,cluster_2046
Dopeav2114459m,cluster_27917
Dopeav2083235m,cluster_6339
Dopeav2052249m,cluster_11395
Dopeav2059894m,cluster_13522
Dopeav2053690m,cluster_14273
Dopeav2134221m,cluster_10503
Dopeav2008771m,cluster_11568
Dopeav2079226m,cluster_4487
Dopeav2029376m,cluster_9981
Dopeav2124034m,cluster_15113
Dopeav2082909m,cluster_12098
Dopeav2082467m,cluster_2957
Dopeav2098918m,cluster_4463
Dopeav2089822m,cluster_500
Dopeav2126116m,cluster_1885
Dopeav2031669m,cluster_2747
Dopeav2123041m,cluster_16962
Dopeav2070030m,cluster_19613
Dopeav2002288m,cluster_7298
Dopeav2018404m,cluster_2108
Dopeav2104105m,cluster_15670
Dopeav2005899m,cluster_13798
Dopeav2020121m,cluster_28429
Dopeav2016828m,cluster_17385
Dopeav2102937m,cluster_13008
Dopeav2132344m,cluster_20315
Dopeav2134926m,cluster_15245
Dopeav2119779m,cluster_23759
Dopeav2079921m,cluster_1664
Dopeav2016522m,cluster_6080
Dopeav2128316m,cluster_21614
Dopeav2010872m,cluster_6944
Dopeav2037028m,cluster_16628
Dopeav2097702m,cluster_9449
Dopeav2041255m,cluster_7370
Dopeav2084706m,cluster_20823
Dopeav2088574m,cluster_16312
Dopeav2042866m,cluster_11743
Dopeav2079044m,cluster_25316
Dopeav2136884m,cluster_26495
Dopeav2001295m,cluster_29115
Dopeav2101168m,cluster_10164
Dopeav2079897m,cluster_6191
Dopeav2057039m,cluster_7676
Dopeav2034927m,cluster_15631
Dopeav2111407m,cluster_7476
Dopeav2123161m,cluster_20830
Dopeav2062336m,cluster_13378
Dopeav2117536m,cluster_4572
Dopeav2107013m,cluster_6785
Dopeav2020964m,cluster_14259
Dopeav2065045m,cluster_11301
Dopeav2124586m,cluster_24585
Dopeav2021999m,cluster_14682
Dopeav2081925m,cluster_18118
Dopeav2101313m,cluster_6720
Dopeav2063538m,cluster_23247
Dopeav2082964m,cluster_13391
Dopeav2000960m,cluster_8946
Dopeav2031604m,cluster_24022
Dopeav2073289m,cluster_1140
Dopeav2020837m,cluster_4955
Dopeav2103923m,cluster_16338
Dopeav2029385m,cluster_5494
Dopeav2129273m,cluster_19136
Dopeav2082892m,cluster_28993
Dopeav2007283m,cluster_4149
Dopeav2054470m,cluster_2050
Dopeav2101858m,cluster_18260
Dopeav2038317m,cluster_15515
Dopeav2030964m,cluster_15409
Dopeav2041541m,cluster_4279
Dopeav2027845m,cluster_6584
Dopeav2091424m,cluster_15865
Dopeav2005902m,cluster_6057
Dopeav2061683m,cluster_9030
Dopeav2093001m,cluster_23568
Dopeav2061007m,cluster_7896
Dopeav2049267m,cluster_4399
Dopeav2033171m,cluster_11264
Dopeav2135576m,cluster_11306
Dopeav2001603m,cluster_19416
Dopeav2015468m,cluster_20723
Dopeav2124842m,cluster_2832
Dopeav2015881m,cluster_16931
Dopeav2067965m,cluster_26743
Dopeav2072991m,cluster_5611
Dopeav2010956m,cluster_22367
Dopeav2121679m,cluster_24224
Dopeav2025731m,cluster_1934
Dopeav2065982m,cluster_5716
Dopeav2083823m,cluster_5520
Dopeav2062341m,cluster_21529
Dopeav2040463m,cluster_1822
Dopeav2037055m,cluster_5437
Dopeav2083419m,cluster_9392
Dopeav2092715m,cluster_10366
Dopeav2124575m,cluster_24589
Dopeav2070105m,cluster_1396
Dopeav2111384m,cluster_10583
Dopeav2124221m,cluster_23919
Dopeav2016187m,cluster_25198
Dopeav2060360m,cluster_13584
Dopeav2021355m,cluster_3407
Dopeav2056213m,cluster_25515
Dopeav2049118m,cluster_5276
Dopeav2108536m,cluster_8324
Dopeav2104643m,cluster_7006
Dopeav2101378m,cluster_2544
Dopeav2059377m,cluster_18397
Dopeav2000924m,cluster_14848
Dopeav2012888m,cluster_9775
Dopeav2050222m,cluster_24761
Dopeav2028116m,cluster_26946
Dopeav2000041m,cluster_2284
Dopeav2122535m,cluster_14578
Dopeav2135480m,cluster_5090
Dopeav2031886m,cluster_14664
Dopeav2049504m,cluster_9131
Dopeav2134473m,cluster_5612
Dopeav2073122m,cluster_8563
Dopeav2101519m,cluster_15626
Dopeav2037730m,cluster_26865
Dopeav2064385m,cluster_23962
Dopeav2026395m,cluster_22550
Dopeav2020580m,cluster_15173
Dopeav2056245m,cluster_9723
Dopeav2046603m,cluster_13654
Dopeav2001368m,cluster_25266
Dopeav2011816m,cluster_8039
Dopeav2052433m,cluster_10058
Dopeav2060569m,cluster_15082
Dopeav2021848m,cluster_4846
Dopeav2045732m,cluster_4676
Dopeav2005975m,cluster_13501
Dopeav2030923m,cluster_8977
Dopeav2134322m,cluster_1643
Dopeav2053161m,cluster_16581
Dopeav2036959m,cluster_1269
Dopeav2064090m,cluster_16260
Dopeav2056195m,cluster_19725
Dopeav2131155m,cluster_761
Dopeav2093682m,cluster_11858
Dopeav2018814m,cluster_2464
Dopeav2058080m,cluster_5756
Dopeav2128098m,cluster_2203
Dopeav2019197m,cluster_8157
Dopeav2116280m,cluster_942
Dopeav2047225m,cluster_23024
Dopeav2083434m,cluster_13851
Dopeav2035790m,cluster_3611
Dopeav2084156m,cluster_2340
Dopeav2018298m,cluster_710
Dopeav2029636m,cluster_1995
Dopeav2060324m,cluster_21694
Dopeav2107187m,cluster_26454
Dopeav2110620m,cluster_1170
Dopeav2055747m,cluster_9577
